,time,longitude,latitude,u10,t2m,sp,tp,swvl1
4522,2021-07-08 10:00:00,45.0,46.0,-0.17114615,304.48343,101079.97,0.0,0.14194731
4523,2021-07-08 11:00:00,45.0,46.0,0.111113906,304.74686,101032.3,0.0,0.14152047
4524,2021-07-08 12:00:00,45.0,46.0,0.27129066,304.8682,101002.65,0.0,0.14112824
4525,2021-07-08 13:00:00,45.0,46.0,0.1951034,304.7665,100966.03,0.0,0.14080521
4526,2021-07-08 14:00:00,45.0,46.0,-0.06053686,304.3055,100964.28,0.0,0.1405168
4527,2021-07-08 15:00:00,45.0,46.0,-0.39924884,303.50137,100972.42,0.0,0.14032069
4528,2021-07-08 16:00:00,45.0,46.0,-0.36253214,302.123,101020.67,0.0,0.14018226
4529,2021-07-08 17:00:00,45.0,46.0,0.25155544,300.12762,101067.76,0.0,0.14007843
4530,2021-07-08 18:00:00,45.0,46.0,1.3962,298.64526,101113.69,0.0,0.1399746
4531,2021-07-08 19:00:00,45.0,46.0,2.0548067,297.47372,101151.47,0.0,0.13988231
4532,2021-07-08 20:00:00,45.0,46.0,1.8294575,296.78973,101159.61,0.0,0.13980156
4533,2021-07-08 21:00:00,45.0,46.0,0.7784407,296.0364,101150.89,0.0,0.13974388
4534,2021-07-08 22:00:00,45.0,46.0,0.7660488,295.12714,101136.94,0.0,0.13966312
4535,2021-07-08 23:00:00,45.0,46.0,0.9455019,294.10345,101129.38,0.0,0.13961697
4536,2021-07-09 00:00:00,45.0,46.0,0.6554396,293.24847,101147.984,0.0,0.13957083
4537,2021-07-09 01:00:00,45.0,46.0,1.2589711,292.56448,101142.17,0.0,0.13952468
4538,2021-07-09 02:00:00,45.0,46.0,0.8367286,292.15433,101160.77,0.0,0.13947853
4539,2021-07-09 03:00:00,45.0,46.0,-0.60623956,293.42407,101192.164,0.0,0.13943239
4540,2021-07-09 04:00:00,45.0,46.0,-1.615491,295.20685,101178.21,0.0,0.1393401
4541,2021-07-09 05:00:00,45.0,46.0,-1.481475,297.02774,101174.73,0.0,0.13920167
4542,2021-07-09 06:00:00,45.0,46.0,-0.98258626,298.84515,101150.305,0.0,0.13900554
4543,2021-07-09 07:00:00,45.0,46.0,1.1373469,300.67297,101185.766,0.0,0.13872868
4544,2021-07-09 08:00:00,45.0,46.0,1.350763,302.43958,101123.56,0.0,0.1384172
4545,2021-07-09 09:00:00,45.0,46.0,1.2438254,303.8006,101053.805,0.0,0.13803649
4546,2021-07-09 10:00:00,45.0,46.0,0.8867551,304.77,100973.586,0.0,0.13767886
4547,2021-07-09 11:00:00,45.0,46.0,0.594857,305.39734,100887.55,0.0,0.13733277
4548,2021-07-09 12:00:00,45.0,46.0,-0.045391202,305.95654,100818.95,0.0,0.13704437
4549,2021-07-09 13:00:00,45.0,46.0,-0.60302687,306.23846,100746.87,0.0,0.13679057
4550,2021-07-09 14:00:00,45.0,46.0,-1.120274,306.131,100682.92,0.0,0.13659444
4551,2021-07-09 15:00:00,45.0,46.0,-1.3313953,305.66193,100674.78,0.0,0.13644448
4552,2021-07-09 16:00:00,45.0,46.0,-0.9298059,304.31244,100684.664,0.0,0.13634065
4553,2021-07-09 17:00:00,45.0,46.0,-0.59384763,302.34598,100717.8,0.0,0.13625988
4554,2021-07-09 18:00:00,45.0,46.0,-0.41577148,300.9445,100747.445,0.0,0.13620222
4555,2021-07-09 19:00:00,45.0,46.0,-0.9454104,299.71286,100734.66,1.7769635e-06,0.13615605
4556,2021-07-09 20:00:00,45.0,46.0,-1.1207329,298.2166,100718.38,1.7769635e-06,0.13610992
4557,2021-07-09 21:00:00,45.0,46.0,-1.0032393,296.7389,100693.97,1.7769635e-06,0.13607532
4558,2021-07-09 22:00:00,45.0,46.0,-0.5869633,296.05374,100682.34,1.7769635e-06,0.13606378
4559,2021-07-09 23:00:00,45.0,46.0,-0.010969281,295.52457,100670.71,1.7769635e-06,0.13605225
4560,2021-07-10 00:00:00,45.0,46.0,0.25476813,293.9498,100667.805,1.7769635e-06,0.13602915
4561,2021-07-10 01:00:00,45.0,46.0,-0.16059005,293.64014,100643.97,0.0,0.13601762
4562,2021-07-10 02:00:00,45.0,46.0,-0.66177356,293.52808,100654.44,0.0,0.13600609
4563,2021-07-10 03:00:00,45.0,46.0,-0.97524273,295.3709,100668.97,0.0,0.13595995
4564,2021-07-10 04:00:00,45.0,46.0,-1.4277767,298.5702,100679.44,0.0,0.13589072
4565,2021-07-10 05:00:00,45.0,46.0,-1.931255,301.19174,100686.41,0.0,0.13579842
4566,2021-07-10 06:00:00,45.0,46.0,-2.3232064,303.55106,100681.76,0.0,0.13564846
4567,2021-07-10 07:00:00,45.0,46.0,-3.4522462,305.44125,100684.664,0.0,0.13541773
4568,2021-07-10 08:00:00,45.0,46.0,-4.251294,306.45105,100676.52,0.0,0.13519856
4569,2021-07-10 09:00:00,45.0,46.0,-4.3499703,307.04376,100646.875,0.0,0.13494474
4570,2021-07-10 10:00:00,45.0,46.0,-4.250376,307.49323,100614.33,0.0,0.13470247
4571,2021-07-10 11:00:00,45.0,46.0,-4.108558,307.79248,100554.445,0.0,0.13447174
4572,2021-07-10 12:00:00,45.0,46.0,-3.9947362,307.82828,100515.5,0.0,0.13427565
4573,2021-07-10 13:00:00,45.0,46.0,-3.8992724,307.8352,100468.414,0.0,0.13411415
4574,2021-07-10 14:00:00,45.0,46.0,-3.6032438,307.44354,100424.81,0.0,0.13398722
4575,2021-07-10 15:00:00,45.0,46.0,-2.9588647,306.97214,100416.67,0.0,0.13388342
4576,2021-07-10 16:00:00,45.0,46.0,-1.9835764,305.57874,100418.42,0.0,0.13380265
4577,2021-07-10 17:00:00,45.0,46.0,-1.649454,303.87686,100460.27,0.0,0.13375652
4578,2021-07-10 18:00:00,45.0,46.0,-1.109718,301.69202,100510.266,0.0,0.13373342
4579,2021-07-10 19:00:00,45.0,46.0,0.09321451,300.09644,100526.55,0.0,0.13368729
4580,2021-07-10 20:00:00,45.0,46.0,1.1162348,298.93066,100541.66,0.0,0.13366422
4581,2021-07-10 21:00:00,45.0,46.0,1.7266507,297.83652,100538.75,0.0,0.13364115
4582,2021-07-10 22:00:00,45.0,46.0,2.061691,296.829,100520.15,0.0,0.13364115
4583,2021-07-10 23:00:00,45.0,46.0,2.277402,295.88852,100517.24,0.0,0.13361806
4584,2021-07-11 00:00:00,45.0,46.0,2.2475696,295.00812,100486.43,0.0,0.13360652
4585,2021-07-11 01:00:00,45.0,46.0,2.0369072,294.27792,100463.766,0.0,0.13359499
4586,2021-07-11 02:00:00,45.0,46.0,1.7725465,293.86774,100468.99,0.0,0.13357192
4587,2021-07-11 03:00:00,45.0,46.0,0.9863493,295.47604,100474.805,0.0,0.13356039
4588,2021-07-11 04:00:00,45.0,46.0,0.5540096,299.4864,100471.9,0.0,0.13352579
4589,2021-07-11 05:00:00,45.0,46.0,-0.029327631,302.51813,100465.51,0.0,0.13345656
4590,2021-07-11 06:00:00,45.0,46.0,-0.7338302,304.85315,100444.0,0.0,0.1333412
4591,2021-07-11 07:00:00,45.0,46.0,-1.830743,306.02356,100447.484,0.0,0.1332143
4592,2021-07-11 08:00:00,45.0,46.0,-2.2020411,307.42853,100431.79,0.0,0.1330297
4593,2021-07-11 09:00:00,45.0,46.0,-2.216269,308.27426,100389.93,0.0,0.13284513
4594,2021-07-11 10:00:00,45.0,46.0,-2.3943448,308.96518,100348.66,0.0,0.13266054
4595,2021-07-11 11:00:00,45.0,46.0,-2.3530388,309.11307,100291.69,0.0,0.13251057
4596,2021-07-11 12:00:00,45.0,46.0,-2.1152978,309.0703,100255.65,0.0,0.13238367
4597,2021-07-11 13:00:00,45.0,46.0,-1.7958621,308.8046,100213.79,0.0,0.13229138
4598,2021-07-11 14:00:00,45.0,46.0,-1.3997802,308.6694,100196.93,0.0,0.13222218
4599,2021-07-11 15:00:00,45.0,46.0,-1.018844,308.37363,100215.53,0.0,0.13215294
4600,2021-07-11 16:00:00,45.0,46.0,-0.15370572,307.2899,100223.09,0.0,0.13210681
4601,2021-07-11 17:00:00,45.0,46.0,0.6760928,305.89648,100281.23,0.0,0.13208374
4602,2021-07-11 18:00:00,45.0,46.0,1.0730926,303.72665,100318.43,0.0,0.13204911
4603,2021-07-11 19:00:00,45.0,46.0,1.4673387,301.61694,100344.01,0.0,0.13203758
4604,2021-07-11 20:00:00,45.0,46.0,2.2278342,300.35526,100357.96,0.0,0.13201451
4605,2021-07-11 21:00:00,45.0,46.0,2.6753197,299.6909,100350.41,0.0,0.13200298
4606,2021-07-11 22:00:00,45.0,46.0,2.793272,298.63605,100332.38,0.0,0.13199145
4607,2021-07-11 23:00:00,45.0,46.0,2.7469172,297.65164,100344.01,0.0,0.13196838
4608,2021-07-12 00:00:00,45.0,46.0,2.6886294,296.71808,100336.45,0.0,0.13196838
4609,2021-07-12 01:00:00,45.0,46.0,2.4802618,295.9752,100342.266,0.0,0.13195685
4610,2021-07-12 02:00:00,45.0,46.0,1.8602078,295.6817,100371.33,0.0,0.13194528
4611,2021-07-12 03:00:00,45.0,46.0,0.5553865,297.45523,100389.35,0.0,0.13194528
4612,2021-07-12 04:00:00,45.0,46.0,-1.2506183,300.16922,100415.51,0.0,0.13191068
4613,2021-07-12 05:00:00,45.0,46.0,-3.0717688,302.23737,100410.86,0.0,0.13187608
4614,2021-07-12 06:00:00,45.0,46.0,-3.9190078,304.17728,100436.44,0.0,0.13184148
4615,2021-07-12 07:00:00,45.0,46.0,-4.6845517,305.72318,100476.55,0.0,0.13177225
4616,2021-07-12 08:00:00,45.0,46.0,-4.7768025,306.9398,100470.16,0.0,0.13170302
4617,2021-07-12 09:00:00,45.0,46.0,-4.514737,307.66885,100448.06,0.0,0.13162228
4618,2021-07-12 10:00:00,45.0,46.0,-4.0479755,308.0536,100427.72,0.0,0.13152999
4619,2021-07-12 11:00:00,45.0,46.0,-3.5587249,308.25348,100420.74,0.0,0.13147232
4620,2021-07-12 12:00:00,45.0,46.0,-3.196147,308.17258,100403.88,1.7769635e-06,0.13140309
4621,2021-07-12 13:00:00,45.0,46.0,-2.9712567,307.80057,100402.14,1.7769635e-06,0.13134539
4622,2021-07-12 14:00:00,45.0,46.0,-2.7537103,307.2298,100413.19,1.7769635e-06,0.13129926
4623,2021-07-12 15:00:00,45.0,46.0,-2.6554928,306.35056,100428.88,1.7769635e-06,0.13128772
4624,2021-07-12 16:00:00,45.0,46.0,-2.1919441,304.89822,100460.27,1.7769635e-06,0.13125312
4625,2021-07-12 17:00:00,45.0,46.0,-2.224071,302.89362,100484.11,1.7769635e-06,0.13124159
4626,2021-07-12 18:00:00,45.0,46.0,-2.62153,301.44247,100543.984,1.7769635e-06,0.13123006
4627,2021-07-12 19:00:00,45.0,46.0,-3.0745225,299.98782,100557.94,1.7769635e-06,0.13120696
4628,2021-07-12 20:00:00,45.0,46.0,-3.2998714,299.0254,100587.586,1.7769635e-06,0.13120696
4629,2021-07-12 21:00:00,45.0,46.0,-3.238371,298.1889,100617.234,1.7769635e-06,0.13119543
4630,2021-07-12 22:00:00,45.0,46.0,-2.937294,297.3882,100628.86,1.7769635e-06,0.13119543
4631,2021-07-12 23:00:00,45.0,46.0,-2.6495266,296.57715,100634.09,1.7769635e-06,0.13118389
4632,2021-07-13 00:00:00,45.0,46.0,-2.505413,295.85965,100662.58,1.7769635e-06,0.13118389
4633,2021-07-13 01:00:00,45.0,46.0,-2.4549274,295.18835,100669.55,0.0,0.13118389
4634,2021-07-13 02:00:00,45.0,46.0,-2.4439125,294.72968,100677.69,0.0,0.13118389
4635,2021-07-13 03:00:00,45.0,46.0,-2.4989877,295.7025,100681.18,0.0,0.13116083
4636,2021-07-13 04:00:00,45.0,46.0,-3.633994,297.69208,100705.016,0.0,0.13114929
4637,2021-07-13 05:00:00,45.0,46.0,-4.502804,299.8203,100683.5,0.0,0.13113776
4638,2021-07-13 06:00:00,45.0,46.0,-5.152231,301.98895,100677.69,0.0,0.13110313
4639,2021-07-13 07:00:00,45.0,46.0,-5.3895135,303.71973,100703.85,0.0,0.13106853
4640,2021-07-13 08:00:00,45.0,46.0,-4.828206,304.62787,100707.336,0.0,0.1310224
4641,2021-07-13 09:00:00,45.0,46.0,-4.2815857,305.37772,100673.04,0.0,0.13097623
4642,2021-07-13 10:00:00,45.0,46.0,-4.0172253,306.0594,100636.414,0.0,0.1309301
4643,2021-07-13 11:00:00,45.0,46.0,-3.871276,306.35056,100592.234,0.0,0.1308955
4644,2021-07-13 12:00:00,45.0,46.0,-3.8822908,306.5019,100562.586,0.0,0.13084933
4645,2021-07-13 13:00:00,45.0,46.0,-4.059449,306.47763,100532.36,0.0,0.1308032
4646,2021-07-13 14:00:00,45.0,46.0,-4.175566,306.0594,100517.24,0.0,0.13078013
4647,2021-07-13 15:00:00,45.0,46.0,-4.0681696,305.3962,100532.94,0.0,0.13075706
4648,2021-07-13 16:00:00,45.0,46.0,-3.015317,304.10217,100553.87,0.0,0.13075706
4649,2021-07-13 17:00:00,45.0,46.0,-2.6288733,302.03055,100588.75,0.0,0.13073397
4650,2021-07-13 18:00:00,45.0,46.0,-2.8285203,300.6718,100638.16,0.0,0.13073397
4651,2021-07-13 19:00:00,45.0,46.0,-3.1621838,299.32697,100641.65,0.0,0.13073397
4652,2021-07-13 20:00:00,45.0,46.0,-2.956111,298.16693,100681.76,0.0,0.13072243
4653,2021-07-13 21:00:00,45.0,46.0,-2.303012,297.23108,100696.875,1.7769635e-06,0.13073397
4654,2021-07-13 22:00:00,45.0,46.0,-1.7912725,296.2282,100678.85,1.7769635e-06,0.13073397
4655,2021-07-13 23:00:00,45.0,46.0,-1.5608748,295.08322,100699.78,1.7769635e-06,0.13073397
4656,2021-07-14 00:00:00,45.0,46.0,-1.3557202,294.39807,100702.11,1.7769635e-06,0.13073397
4657,2021-07-14 01:00:00,45.0,46.0,-1.1455168,293.60086,100716.64,0.0,0.13075706
4658,2021-07-14 02:00:00,45.0,46.0,-1.019303,293.03357,100738.15,0.0,0.13075706
4659,2021-07-14 03:00:00,45.0,46.0,-0.83112967,294.9723,100769.54,0.0,0.1307686
4660,2021-07-14 04:00:00,45.0,46.0,-1.2474056,298.1785,100782.91,0.0,0.1307686
4661,2021-07-14 05:00:00,45.0,46.0,-1.8527731,300.792,100773.03,0.0,0.13075706
4662,2021-07-14 06:00:00,45.0,46.0,-2.5201,302.86127,100770.7,0.0,0.13072243
4663,2021-07-14 07:00:00,45.0,46.0,-3.3342934,304.26508,100790.47,0.0,0.13068783
4664,2021-07-14 08:00:00,45.0,46.0,-3.7450624,305.22635,100786.4,0.0,0.13066477
4665,2021-07-14 09:00:00,45.0,46.0,-3.8281336,305.95654,100727.1,0.0,0.1306186
4666,2021-07-14 10:00:00,45.0,46.0,-3.7817788,306.5874,100688.16,0.0,0.13057247
4667,2021-07-14 11:00:00,45.0,46.0,-3.7927938,306.93286,100647.46,0.0,0.13053787
4668,2021-07-14 12:00:00,45.0,46.0,-3.4719815,307.3777,100596.88,0.0,0.13050327
4669,2021-07-14 13:00:00,45.0,46.0,-3.3053794,307.76935,100537.01,0.0,0.13048017
4670,2021-07-14 14:00:00,45.0,46.0,-3.783156,307.59952,100513.76,0.0,0.1304571
4671,2021-07-14 15:00:00,45.0,46.0,-3.949758,306.91785,100503.29,0.0,0.13044557
4672,2021-07-14 16:00:00,45.0,46.0,-3.3053794,305.4378,100529.45,0.0,0.13044557
4673,2021-07-14 17:00:00,45.0,46.0,-2.7050605,303.49445,100557.94,0.0,0.13044557
4674,2021-07-14 18:00:00,45.0,46.0,-2.3571692,302.2732,100621.88,0.0,0.13044557
4675,2021-07-14 19:00:00,45.0,46.0,-3.147956,300.53317,100637.0,0.0,0.13044557
4676,2021-07-14 20:00:00,45.0,46.0,-2.6385112,299.61465,100650.37,0.0,0.13044557
4677,2021-07-14 21:00:00,45.0,46.0,-1.3373617,298.38068,100656.18,0.0,0.13044557
4678,2021-07-14 22:00:00,45.0,46.0,0.16114044,299.0589,100619.555,0.0,0.1304571
4679,2021-07-14 23:00:00,45.0,46.0,1.4870739,296.84286,100610.26,0.0,0.1304571
4680,2021-07-15 00:00:00,45.0,46.0,2.3223798,295.99365,100612.58,0.0,0.1304571
4681,2021-07-15 01:00:00,45.0,46.0,2.51193,295.669,100589.33,0.0,0.1304571
4682,2021-07-15 02:00:00,45.0,46.0,2.354048,295.68286,100607.93,0.0,0.1304571
4683,2021-07-15 03:00:00,45.0,46.0,1.6119108,297.62274,100620.72,0.0,0.13048017
4684,2021-07-15 04:00:00,45.0,46.0,1.0322452,301.32693,100643.39,0.0,0.1304571
4685,2021-07-15 05:00:00,45.0,46.0,0.49159116,303.69894,100627.695,0.0,0.1304571
4686,2021-07-15 06:00:00,45.0,46.0,-0.19501197,305.17206,100613.74,0.0,0.13044557
4687,2021-07-15 07:00:00,45.0,46.0,-1.2597977,306.02472,100604.445,0.0,0.1304225
4688,2021-07-15 08:00:00,45.0,46.0,-1.8743442,306.71912,100585.26,0.0,0.13039944
4689,2021-07-15 09:00:00,45.0,46.0,-1.9523672,306.94556,100546.31,0.0,0.13037634
4690,2021-07-15 10:00:00,45.0,46.0,-1.8399221,306.98486,100512.59,0.0,0.13035327
4691,2021-07-15 11:00:00,45.0,46.0,-1.7371153,307.6261,100486.43,0.0,0.1303302
4692,2021-07-15 12:00:00,45.0,46.0,-1.682499,307.36035,100469.58,0.0,0.13030714
4693,2021-07-15 13:00:00,45.0,46.0,-1.6219164,307.4077,100436.44,0.0,0.13030714
4694,2021-07-15 14:00:00,45.0,46.0,-1.4833108,307.04376,100431.2,0.0,0.1302956
4695,2021-07-15 15:00:00,45.0,46.0,-1.434661,306.75262,100414.35,0.0,0.1302956
4696,2021-07-15 16:00:00,45.0,46.0,-0.8559135,305.85257,100413.19,0.0,0.1302956
4697,2021-07-15 17:00:00,45.0,46.0,-0.4836974,304.69604,100455.04,0.0,0.1302956
4698,2021-07-15 18:00:00,45.0,46.0,-0.48415637,303.31534,100498.06,0.0,0.1302956
4699,2021-07-15 19:00:00,45.0,46.0,-1.5631696,301.83762,100455.04,0.0,0.1302956
4700,2021-07-15 20:00:00,45.0,46.0,-1.1349608,301.5557,100471.9,0.0,0.1302956
4701,2021-07-15 21:00:00,45.0,46.0,-0.8889586,302.1981,100467.25,0.0,0.1302956
4702,2021-07-15 22:00:00,45.0,46.0,-0.6782962,301.54184,100455.04,0.0,0.13030714
4703,2021-07-15 23:00:00,45.0,46.0,-0.30149055,298.9295,100471.32,0.0,0.13030714
4704,2021-07-16 00:00:00,45.0,46.0,0.31902242,297.1086,100474.23,0.0,0.13030714
4705,2021-07-16 01:00:00,45.0,46.0,0.9886441,296.29984,100467.83,0.0,0.1303302
4706,2021-07-16 02:00:00,45.0,46.0,1.463208,295.86426,100491.664,0.0,0.1303302
4707,2021-07-16 03:00:00,45.0,46.0,1.0492268,297.461,100499.22,0.0,0.1303302
4708,2021-07-16 04:00:00,45.0,46.0,0.90419555,301.65506,100512.59,0.0,0.1303302
4709,2021-07-16 05:00:00,45.0,46.0,0.51545703,304.4904,100506.78,0.0,0.1303302
4710,2021-07-16 06:00:00,45.0,46.0,-0.40429747,306.4892,100496.9,0.0,0.13030714
4711,2021-07-16 07:00:00,45.0,46.0,-0.97707856,307.87564,100503.875,0.0,0.13028407
4712,2021-07-16 08:00:00,45.0,46.0,-0.91420114,308.3852,100484.11,0.0,0.13026097
4713,2021-07-16 09:00:00,45.0,46.0,-0.7062926,308.58276,100449.81,0.0,0.1302379
4714,2021-07-16 10:00:00,45.0,46.0,-0.40337956,308.9721,100430.05,0.0,0.13021484
4715,2021-07-16 11:00:00,45.0,46.0,-0.49058175,308.97327,100369.01,0.0,0.1302033
4716,2021-07-16 12:00:00,45.0,46.0,-0.45294714,309.6064,100325.984,0.0,0.1301687
4717,2021-07-16 13:00:00,45.0,46.0,-0.42770433,309.60873,100281.23,0.0,0.13015717
4718,2021-07-16 14:00:00,45.0,46.0,-0.47589505,309.50012,100269.6,0.0,0.13015717
4719,2021-07-16 15:00:00,45.0,46.0,-0.66223264,309.2055,100245.18,0.0,0.13014564
4720,2021-07-16 16:00:00,45.0,46.0,-1.1845282,308.1183,100257.39,0.0,0.13014564
4721,2021-07-16 17:00:00,45.0,46.0,-1.6944321,306.25235,100292.85,0.0,0.13014564
4722,2021-07-16 18:00:00,45.0,46.0,-1.6632229,304.324,100335.87,0.0,0.13014564
4723,2021-07-16 19:00:00,45.0,46.0,-1.5117663,303.19403,100373.66,0.0,0.13014564
4724,2021-07-16 20:00:00,45.0,46.0,-0.5406084,301.9439,100369.586,0.0,0.13015717
4725,2021-07-16 21:00:00,45.0,46.0,-0.087156534,300.98608,100345.17,0.0,0.13015717
4726,2021-07-16 22:00:00,45.0,46.0,0.2639473,300.22238,100317.85,0.0,0.13015717
4727,2021-07-16 23:00:00,45.0,46.0,0.65130895,299.51758,100316.1,0.0,0.13015717
4728,2021-07-17 00:00:00,45.0,46.0,0.99782324,298.86365,100336.45,0.0,0.1301687
4729,2021-07-17 01:00:00,45.0,46.0,1.0845666,298.17618,100312.62,0.0,0.1301687
4730,2021-07-17 02:00:00,45.0,46.0,0.8124037,297.58002,100334.7,0.0,0.13019177
4731,2021-07-17 03:00:00,45.0,46.0,0.20795429,298.5829,100352.15,0.0,0.13019177
4732,2021-07-17 04:00:00,45.0,46.0,-0.24136686,301.18713,100348.66,0.0,0.13019177
4733,2021-07-17 05:00:00,45.0,46.0,-0.80083835,303.67352,100332.38,0.0,0.13019177
4734,2021-07-17 06:00:00,45.0,46.0,-1.2272116,305.89764,100306.805,0.0,0.1301687
4735,2021-07-17 07:00:00,45.0,46.0,-0.8770255,307.46088,100320.76,0.0,0.13015717
4736,2021-07-17 08:00:00,45.0,46.0,-1.3258878,308.71216,100285.3,0.0,0.13014564
4737,2021-07-17 09:00:00,45.0,46.0,-2.0248828,309.60873,100251.0,0.0,0.13012254
4738,2021-07-17 10:00:00,45.0,46.0,-2.5444245,310.17142,100220.19,0.0,0.13011101
4739,2021-07-17 11:00:00,45.0,46.0,-2.8978233,310.46487,100172.516,0.0,0.13009948
4740,2021-07-17 12:00:00,45.0,46.0,-3.1006832,310.5284,100134.734,0.0,0.13007641
4741,2021-07-17 13:00:00,45.0,46.0,-3.1098623,310.39325,100092.3,0.0,0.13006487
4742,2021-07-17 14:00:00,45.0,46.0,-3.0667205,310.05008,100055.086,0.0,0.13006487
4743,2021-07-17 15:00:00,45.0,46.0,-2.8863492,309.4331,100080.086,0.0,0.13006487
4744,2021-07-17 16:00:00,45.0,46.0,-2.2851129,307.83405,100074.27,0.0,0.13006487
4745,2021-07-17 17:00:00,45.0,46.0,-2.2135153,305.57645,100113.22,0.0,0.13006487
4746,2021-07-17 18:00:00,45.0,46.0,-2.0643535,303.84683,100155.08,0.0,0.13006487
4747,2021-07-17 19:00:00,45.0,46.0,-1.7655708,301.8954,100196.93,0.0,0.13006487
4748,2021-07-17 20:00:00,45.0,46.0,-1.605394,300.64178,100172.516,0.0,0.13006487
4749,2021-07-17 21:00:00,45.0,46.0,-1.481934,299.49332,100166.125,0.0,0.13007641
4750,2021-07-17 22:00:00,45.0,46.0,-1.2318012,298.5436,100149.84,0.0,0.13007641
4751,2021-07-17 23:00:00,45.0,46.0,-0.9775375,297.60428,100150.43,0.0,0.13007641
4752,2021-07-18 00:00:00,45.0,46.0,-0.8958429,296.95496,100140.55,0.0,0.13009948
4753,2021-07-18 01:00:00,45.0,46.0,-0.8605031,296.1577,100142.87,0.0,0.13009948
4754,2021-07-18 02:00:00,45.0,46.0,-0.73979676,295.61124,100154.5,0.0,0.13011101
4755,2021-07-18 03:00:00,45.0,46.0,-0.70812845,296.7204,100181.82,0.0,0.13011101
4756,2021-07-18 04:00:00,45.0,46.0,-0.9977318,298.83362,100186.47,0.0,0.13011101
4757,2021-07-18 05:00:00,45.0,46.0,-1.3309363,301.15707,100190.54,0.0,0.13011101
4758,2021-07-18 06:00:00,45.0,46.0,-1.6898426,303.4436,100194.02,0.0,0.13011101
4759,2021-07-18 07:00:00,45.0,46.0,-2.429685,305.30722,100232.98,0.0,0.13011101
4760,2021-07-18 08:00:00,45.0,46.0,-2.9244428,306.95135,100212.05,1.7769635e-06,0.13011101
4761,2021-07-18 09:00:00,45.0,46.0,-3.295741,308.2165,100182.984,1.7769635e-06,0.13009948
4762,2021-07-18 10:00:00,45.0,46.0,-3.6271095,309.13733,100149.266,1.7769635e-06,0.13007641
4763,2021-07-18 11:00:00,45.0,46.0,-3.8180366,309.74045,100121.94,1.7769635e-06,0.13006487
4764,2021-07-18 12:00:00,45.0,46.0,-3.8474102,310.0166,100063.23,1.7769635e-06,0.13005334
4765,2021-07-18 13:00:00,45.0,46.0,-3.7000842,310.06857,100044.05,1.7769635e-06,0.13005334
4766,2021-07-18 14:00:00,45.0,46.0,-3.4380183,309.81787,100007.42,1.7769635e-06,0.13003027
4767,2021-07-18 15:00:00,45.0,46.0,-3.113534,309.25635,99990.56,1.7769635e-06,0.13003027
4768,2021-07-18 16:00:00,45.0,46.0,-2.2662954,307.80286,100020.79,1.7769635e-06,0.13003027
4769,2021-07-18 17:00:00,45.0,46.0,-2.2924562,305.89764,100042.3,1.7769635e-06,0.13003027
4770,2021-07-18 18:00:00,45.0,46.0,-2.2213173,303.982,100101.59,1.7769635e-06,0.13005334
4771,2021-07-18 19:00:00,45.0,46.0,-1.37775,302.11142,100139.96,1.7769635e-06,0.13005334
4772,2021-07-18 20:00:00,45.0,46.0,-0.814607,300.9445,100141.125,1.7769635e-06,0.13005334
4773,2021-07-18 21:00:00,45.0,46.0,-0.37400615,299.86075,100151.01,1.7769635e-06,0.13005334
4774,2021-07-18 22:00:00,45.0,46.0,-0.11561203,298.88327,100103.92,1.7769635e-06,0.13006487
4775,2021-07-18 23:00:00,45.0,46.0,0.1900549,298.06528,100112.64,1.7769635e-06,0.13006487
4776,2021-07-19 00:00:00,45.0,46.0,0.44248247,297.3316,100093.45,1.7769635e-06,0.13007641
4777,2021-07-19 01:00:00,45.0,46.0,0.54666626,296.6245,100095.78,0.0,0.13007641
4778,2021-07-19 02:00:00,45.0,46.0,0.6003645,295.95786,100131.83,0.0,0.13007641
4779,2021-07-19 03:00:00,45.0,46.0,0.3286606,297.0855,100167.87,0.0,0.13009948
4780,2021-07-19 04:00:00,45.0,46.0,-0.033917308,300.3021,100202.164,0.0,0.13009948
4781,2021-07-19 05:00:00,45.0,46.0,-0.6727886,302.95947,100210.305,0.0,0.13009948
4782,2021-07-19 06:00:00,45.0,46.0,-1.4599038,305.24023,100217.86,0.0,0.13009948
4783,2021-07-19 07:00:00,45.0,46.0,-2.9932866,308.07437,100222.51,0.0,0.13007641
4784,2021-07-19 08:00:00,45.0,46.0,-3.8983545,309.48395,100188.21,0.0,0.13006487
4785,2021-07-19 09:00:00,45.0,46.0,-4.333907,310.39093,100141.125,0.0,0.13005334
4786,2021-07-19 10:00:00,45.0,46.0,-4.099838,311.02756,100117.29,0.0,0.13003027
4787,2021-07-19 11:00:00,45.0,46.0,-3.7657151,311.45273,100071.945,0.0,0.13001871
4788,2021-07-19 12:00:00,45.0,46.0,-3.485291,311.62604,100034.164,0.0,0.13001871
4789,2021-07-19 13:00:00,45.0,46.0,-3.2103744,311.54633,99994.05,0.0,0.13000718
4790,2021-07-19 14:00:00,45.0,46.0,-2.8574347,311.25516,99985.914,0.0,0.13000718
4791,2021-07-19 15:00:00,45.0,46.0,-2.27318,310.6902,99963.24,0.0,0.13000718
4792,2021-07-19 16:00:00,45.0,46.0,-1.4833108,309.2517,99985.914,0.0,0.13000718
4793,2021-07-19 17:00:00,45.0,46.0,-1.2414392,307.3615,100014.4,0.0,0.13000718
